# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78924\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-08T17:24:51', 2: 'MS-GF+_2019-01-08T18:06:27', 3: 'MS-GF+_2019-01-08T18:54:28', 4: 'MS-GF+_2019-01-08T19:44:17', 5: 'MS-GF+_2019-01-08T20:30:51', 6: 'MS-GF+_2019-01-08T22:00:34', 7: 'MS-GF+_2019-01-08T23:24:36', 8: 'MS-GF+_2019-01-09T00:51:20', 9: 'MS-GF+_2019-01-09T02:19:48', 10: 'MS-GF+_2019-01-09T03:36:51'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr0116"	1	0	33	40	26	34	26	26	24	38	28	33	21
"slr0118"	1	0	100	99	85	94	69	112	82	101	95	96	95
"slr0119"	1	0	31	22	10	17	24	2	9	15	5	15	11
"slr0120"	1	0	55	24	22	30	19	28	28	30	36	29	43
"slr0121"	1	0	76	38	48	55	47	50	33	41	47	53	35
"slr0142"	1	0	10	6	4	9	3	3	4	4	6	6	8
"slr0143"	1	0	144	86	80	70	68	95	82	102	96	106	99
"slr0144"	1	0	24	6	4	4	3	4	12	9	17	10	20
"slr0145"	1	0	9	13	15	22	12	11	16	11	13	11	21
"slr0146"	1	0	31	13	19	27	29	20	10	17	15	15	12
"slr0147"	1	0	21	20	13	13	13	20	17	16	10	15	14
"slr0148"	1	0	38	13	27	16	21	21	47	41	38	47	54
"slr0149"	1	0	57	29	35	29	39	34	27	44	44	46	37
"slr0150"	1	0	4	3	1	5	2	5	0	4	1	0	0
"slr0151"	1	0	52	30	29	39	33	25	35	26	39	36	47
"slr0152"	1	0	78	26	20	28	24	31	37	39	34	43	34
"slr0156"	1	0	256	156	121	170	155	164	128	138	139	166	141
"slr0157"	1	0	19	15	11	16	15	18	10	12	14	11	12
"slr0161"	1	0	65	41	50	34	42	52	60	55	64	72	46
"slr0162"	1	0	30	21	17	20	34	18	24	22	26	20	26
"slr0163"	1	0	23	27	26	21	21	27	21	25	19	16	19
"slr0164"	1	0	29	15	22	11	17	23	26	36	39	30	28
"slr0165"	1	0	48	47	34	49	34	23	43	39	39	35	32
"slr0168"	1	0	20	9	4	10	11	15	18	26	24	18	10
"slr0169"	1	0	18	9	6	9	9	8	7	6	4	3	4
"slr0171"	1	0	44	11	6	11	16	7	29	20	18	17	11
"slr0172"	1	0	24	25	22	25	29	16	44	47	52	63	59
"slr0179"	1	0	70	45	26	42	37	31	33	39	34	19	29
"slr0181"	1	0	48	57	47	58	52	50	40	43	41	32	58
"slr0184"	1	0	26	18	13	15	26	26	11	15	15	15	4
"slr0185"	1	0	21	9	10	9	8	13	8	7	15	17	14
"slr0186"	1	0	64	24	23	33	34	33	48	53	57	41	41
"slr0191"	1	0	106	42	44	51	69	43	52	51	53	62	53
"slr0192"	1	0	15	10	5	3	7	14	10	6	12	7	7
"slr0193"	1	0	61	24	35	31	29	32	54	54	58	68	59
"slr0194"	1	0	44	28	37	32	42	31	78	66	76	82	80
"slr0195"	1	0	25	23	13	27	20	35	13	11	11	11	9
"slr0196"	1	0	4	0	2	1	0	1	3	3	6	5	7
"slr0197"	1	0	75	47	36	30	38	28	21	31	22	31	29
"slr0199"	1	0	22	24	19	32	29	23	46	30	38	30	31
"slr0201"	1	0	35	22	16	15	32	21	36	24	30	27	22
"slr0204"	1	0	5	18	19	14	12	13	9	8	6	3	3
"slr0207"	1	0	127	65	61	89	78	64	83	89	73	104	81
"slr0208"	1	0	37	24	16	28	13	9	20	20	23	20	24
"slr0209"	1	0	81	35	28	38	40	40	49	49	51	56	62
"slr0210"	1	0	50	20	20	21	19	20	29	31	31	21	20
"slr0211"	1	0	63	40	29	34	34	37	31	44	33	30	37
"slr0212"	1	0	168	98	106	131	113	122	123	140	150	130	127
"slr0213"	1	0	126	46	53	57	56	56	112	97	99	96	92
"slr0214"	1	0	84	43	30	40	43	34	38	31	34	57	44
"slr0216"	1	0	16	18	6	15	6	5	12	9	11	11	12
"slr0217"	1	0	18	8	14	5	10	12	4	7	13	13	6
"slr0220"	1	0	93	61	73	81	67	55	106	90	100	107	80
"slr0222"	1	0	179	156	93	124	128	115	106	116	115	124	118
"slr0224"	1	0	17	3	8	3	3	4	4	5	4	6	9
"slr0226"	1	0	30	30	27	27	29	39	32	33	21	18	20
"slr0228"	1	0	113	89	78	79	80	87	116	109	134	105	101
"slr0229"	1	0	17	10	14	13	15	7	12	26	17	9	12
"slr0231"	1	0	27	17	18	10	14	10	10	7	9	8	11
"slr0232"	1	0	18	5	6	4	5	6	8	10	7	6	5
"slr0233"	1	0	5	2	3	1	0	3	7	6	5	4	7
"slr0236"	1	0	45	31	27	36	30	22	33	32	35	38	22
"slr0237"	1	0	99	61	85	69	70	77	82	90	87	86	74
"slr0238"	1	0	18	9	9	0	3	15	7	11	15	15	10
"slr0239"	1	0	21	4	1	7	5	7	8	8	11	8	10
"slr0240"	1	0	19	19	10	16	13	8	6	8	3	6	9
"slr0241"	1	0	22	11	9	5	9	12	12	12	15	17	19
"slr0242"	1	0	14	12	12	12	20	15	13	12	13	17	10
"slr0243"	1	0	20	11	2	17	8	5	7	9	14	11	3
"slr0244"	1	0	53	41	40	41	37	61	62	60	71	76	64
"slr0245"	1	0	21	15	17	14	14	18	21	25	15	17	15
"slr0249"	1	0	9	7	7	7	4	7	8	9	9	6	6
"slr0250"	1	0	16	8	11	11	22	7	31	41	34	32	28
"slr0251"	1	0	40	13	14	13	14	12	10	10	17	17	18
"slr0252"	1	0	29	6	9	7	8	4	6	5	5	7	13
"slr0254"	1	0	62	26	20	22	19	16	28	28	17	17	27
"slr0257"	1	0	78	56	50	50	50	55	53	60	56	74	76
"slr0260"	1	0	49	26	39	30	28	33	25	21	26	22	18
"slr0261"	1	0	110	65	54	85	58	99	173	158	151	123	114
"slr0262"	1	0	30	16	15	11	12	16	10	15	13	10	8
"slr0263"	1	0	16	16	12	16	17	10	10	10	12	10	6
"slr0264"	1	0	36	23	33	23	25	38	34	19	22	26	26
"slr0265"	1	0	3	0	0	0	0	0	0	1	2	3	2
"slr0267"	1	0	57	16	15	19	18	19	20	16	22	29	23
"slr0269"	1	0	25	8	5	7	11	2	10	16	11	13	10
"slr0270"	1	0	22	51	28	27	23	30	12	14	10	10	6
"slr0271"	1	0	3	15	7	11	7	10	1	5	5	5	5
"slr0272"	1	0	11	4	6	5	6	1	3	3	5	1	4
"slr0273"	1	0	20	22	24	24	17	17	34	34	39	26	27
"slr0280"	1	0	50	38	56	53	40	22	32	42	39	40	29
"slr0284"	1	0	2	0	0	0	0	0	0	1	1	0	1
"slr0285"	1	0	82	45	43	46	46	40	49	36	36	43	37
"slr0286"	1	0	139	62	62	60	63	78	67	65	73	70	63
"slr0287"	1	0	50	18	8	15	19	15	13	14	21	10	20
"slr0288"	1	0	107	87	69	68	66	63	68	88	67	88	100
"slr0291"	1	0	40	50	42	56	46	39	29	27	31	26	37
"slr0292"	1	0	28	7	12	8	7	9	13	9	6	8	7
"slr0293"	1	0	82	51	42	40	33	70	97	104	106	108	97
"slr0294"	1	0	36	14	11	10	13	9	16	17	12	15	19
"slr0298"	1	0	4	1	5	1	1	1	4	4	5	4	6
"slr0299"	1	0	41	7	14	11	16	18	31	16	19	22	26
"slr0300"	1	0	33	25	13	21	12	18	18	21	27	22	23
"slr0301"	1	0	137	98	103	107	104	99	85	111	109	96	88
"slr0302"	1	0	162	114	80	85	88	71	67	78	82	81	86
"slr0303"	1	0	23	10	12	14	13	6	9	15	9	12	20
"slr0304"	1	0	69	29	33	32	31	35	41	26	33	28	39
"slr0305"	1	0	19	1	3	5	2	2	3	2	8	7	4
"slr0306"	1	0	29	16	27	32	25	16	27	24	28	24	25
"slr0309"	1	0	117	110	100	95	113	117	120	107	108	108	102
"slr0311"	1	0	175	111	110	116	103	165	155	167	177	192	176
"slr0312"	1	0	30	13	9	10	10	7	12	10	11	17	9
"slr0313"	1	0	30	20	14	14	17	13	22	31	19	18	25
"slr0314"	1	0	27	9	8	12	9	6	13	25	18	18	6
"slr0315"	1	0	34	25	29	25	27	23	21	21	20	20	12
"slr0316"	1	0	8	6	3	6	4	3	1	5	3	2	4
"slr0317"	1	0	43	27	25	15	14	28	19	37	31	30	30
"slr0318"	1	0	69	67	72	62	73	55	52	58	37	53	64
"slr0319"	1	0	55	13	11	10	7	18	18	17	21	22	21
"slr0320"	1	0	110	106	71	101	91	106	93	79	112	88	71
"slr0321"	1	0	42	27	23	33	32	28	29	20	31	26	22
"slr0322"	1	0	237	223	244	229	216	209	166	186	187	157	174
"slr0323"	1	0	121	93	90	94	91	83	119	135	124	109	119
"slr0324"	1	0	24	14	13	10	10	13	15	9	8	7	11
"slr0325"	1	0	16	7	4	3	7	6	11	7	7	7	8
"slr0326"	1	0	53	51	54	47	52	48	46	48	55	50	45
"slr0327"	1	0	22	9	20	13	9	6	17	12	17	18	16
"slr0328"	1	0	42	54	27	42	37	30	45	47	53	44	46
"slr0329"	1	0	28	4	6	7	6	9	21	21	20	19	18
"slr0331"	1	0	13	9	7	9	7	6	16	17	16	23	14
"slr0333"	1	0	24	8	12	7	7	15	19	23	24	20	21
"slr0334"	1	0	8	3	4	2	1	0	2	1	4	2	2
"slr0335"	1	0	206	171	154	168	172	174	249	248	257	260	272
"slr0337"	1	0	66	80	86	80	92	52	48	43	64	50	49
"slr0338"	1	0	38	35	33	37	24	35	20	29	28	19	32
"slr0341"	1	0	39	28	22	31	25	22	29	22	24	30	27
"slr0342"	1	0	18	21	20	22	22	16	24	19	29	22	26
"slr0343"	1	0	11	3	3	2	0	6	6	4	10	9	3
"slr0344"	1	0	110	89	85	86	90	70	79	78	65	109	77
"slr0345"	1	0	25	13	17	18	20	25	14	21	19	13	20
"slr0346"	1	0	29	16	15	13	18	8	15	19	15	23	18
"slr0347"	1	0	4	15	19	22	15	4	6	5	2	7	9
"slr0348"	1	0	73	44	43	57	50	51	61	44	48	53	43
"slr0351"	1	0	38	13	14	22	13	20	13	18	16	13	23
"slr0352"	1	0	14	0	4	0	3	9	6	3	3	2	0
"slr0353"	1	0	1	5	3	3	2	7	0	2	1	0	0
"slr0354"	1	0	17	2	4	5	5	5	4	8	10	8	7
"slr0355"	1	0	37	36	22	37	31	26	34	29	26	34	40
"slr0356"	1	0	10	4	2	1	3	1	6	6	6	3	4
"slr0357"	1	0	65	44	37	44	43	41	33	39	36	40	44
"slr0358"	1	0	54	29	29	31	22	21	25	30	32	36	30
"slr0359"	1	0	188	96	103	83	77	74	96	82	86	96	78
"slr0360"	1	0	7	2	1	2	1	1	4	2	3	1	1
"slr0361"	1	0	88	66	45	63	61	47	37	42	47	41	42
"slr0362"	1	0	26	6	9	6	5	3	12	12	6	12	17
"slr0363"	1	0	39	15	14	11	16	10	17	15	24	16	29
"slr0364"	1	0	15	14	6	13	6	7	5	3	8	12	8
"slr0366"	1	0	22	13	17	12	13	27	10	14	14	13	17
"slr0368"	1	0	14	8	6	3	7	10	3	6	4	8	5
"slr0369"	1	0	67	43	54	52	40	52	56	61	54	53	40
"slr0370"	1	0	52	40	34	43	27	32	42	47	50	38	38
"slr0373"	1	0	41	20	30	38	31	33	44	43	42	36	32
"slr0374"	1	0	140	78	52	52	57	76	82	86	85	60	77
"slr0376"	1	0	20	17	12	16	17	15	8	12	12	10	11
"slr0377"	1	0	41	13	14	17	21	23	32	25	25	28	29
"slr0378"	1	0	79	58	41	52	42	53	69	68	72	45	61
"slr0379"	1	0	40	44	18	29	36	32	24	32	39	24	21
"slr0380"	1	0	41	37	24	39	31	41	48	49	62	42	40
"slr0381"	1	0	35	8	26	23	15	17	21	19	30	22	20
"slr0383"	1	0	25	15	7	12	8	12	7	10	14	14	15
"slr0384"	1	0	54	48	44	38	38	40	20	29	27	31	30
"slr0386"	1	0	59	73	42	72	59	64	63	64	43	66	62
"slr0387"	1	0	36	13	7	8	10	15	16	13	19	14	14
"slr0388"	1	0	47	38	31	28	34	22	17	21	24	31	28
"slr0392"	1	0	54	17	25	25	31	14	17	15	21	20	25
"slr0393"	1	0	97	104	68	78	90	85	72	76	81	82	84
"slr0394"	1	0	64	65	57	67	66	58	86	70	81	72	74
"slr0395"	1	0	54	32	22	36	29	36	34	30	27	30	30
"slr0397"	1	0	18	7	11	9	6	5	9	15	7	10	9
"slr0398"	1	0	21	18	7	11	16	7	16	22	20	24	18
"slr0399"	1	0	86	30	28	39	35	51	45	53	58	63	55
"slr0400"	1	0	17	27	17	26	23	21	21	20	24	24	18
"slr0401"	1	0	47	40	41	42	47	41	28	27	25	33	26
"slr0402"	1	0	36	22	16	21	17	17	18	21	23	18	16
"slr0404"	1	0	35	11	22	7	16	16	26	24	31	29	32
"slr0406"	1	0	50	15	14	27	17	15	24	32	24	19	26
"slr0407"	1	0	32	22	13	24	14	18	22	21	29	17	19
"slr0408"	1	0	90	36	63	56	45	39	49	63	42	50	32
"slr0415"	1	0	65	32	23	29	22	32	32	27	32	29	32
"slr0416"	1	0	61	22	24	17	23	25	29	34	45	38	30
"slr0417"	1	0	187	131	89	111	92	120	134	143	140	135	157
"slr0418"	1	0	55	35	32	51	42	61	32	32	27	34	25
"slr0420"	1	0	36	26	27	32	32	38	55	62	82	69	73
"slr0421"	1	0	18	14	9	7	8	13	17	9	17	14	13
"slr0423"	1	0	51	9	16	17	19	14	11	11	19	14	17
"slr0426"	1	0	57	61	84	67	71	86	57	70	68	69	55
"slr0427"	1	0	38	17	9	8	16	11	25	24	22	15	21
"slr0431"	1	0	29	11	8	4	15	11	9	18	16	18	15
"slr0434"	1	0	30	25	21	24	28	16	15	27	25	19	17
"slr0435"	1	0	11	9	5	8	9	5	9	17	15	14	13
"slr0436"	1	0	31	15	21	14	17	19	15	23	23	22	29
"slr0438"	1	0	9	19	20	12	15	14	1	6	3	7	1
"slr0439"	1	0	62	43	30	28	23	32	32	25	32	47	41
"slr0440"	1	0	27	16	30	31	24	16	35	35	33	17	27
"slr0442"	1	0	57	32	32	38	26	26	41	27	45	42	46
"slr0443"	1	0	18	12	11	13	15	3	21	18	23	21	13
"slr0444"	1	0	40	42	41	52	36	47	41	43	39	36	46
"slr0445"	1	0	25	31	34	28	40	26	27	17	13	31	16
"slr0446"	1	0	50	30	27	28	25	30	20	13	18	13	21
"slr0447"	1	0	57	39	33	34	23	39	56	52	46	59	46
"slr0448"	1	0	56	38	10	24	28	18	38	34	41	29	36
"slr0449"	1	0	47	18	31	28	18	19	5	6	15	9	26
"slr0451"	1	0	214	82	81	97	101	119	72	82	87	92	106
"slr0452"	1	0	56	90	106	113	75	68	93	87	79	85	84
"slr0453"	1	0	111	87	65	60	76	95	118	158	136	106	93
"slr0454"	1	0	45	31	27	23	24	26	15	8	14	20	15
"slr0455"	1	0	32	19	32	25	27	18	39	39	49	32	35
"slr0456"	1	0	5	8	7	4	4	6	6	6	11	9	5
"slr0457"	1	0	35	19	31	25	29	44	27	26	23	24	27
"slr0458"	1	0	19	7	14	8	8	11	12	10	13	11	16
"slr0459"	1	0	82	69	53	50	69	74	78	81	82	79	76
"slr0460"	1	0	6	1	1	0	0	2	2	0	1	1	1
"slr0462"	1	0	16	17	20	11	11	21	14	19	24	21	13
"slr0467"	1	0	47	25	13	12	31	23	23	31	27	26	22
"slr0468"	1	0	166	93	101	92	104	115	103	126	122	118	115
"slr0469"	1	0	121	69	64	49	69	52	93	69	87	85	66
"slr0473"	1	0	104	73	56	56	58	55	84	95	104	91	82
"slr0474"	1	0	21	15	23	16	10	21	9	12	12	16	16
"slr0476"	1	0	17	16	11	12	7	14	11	13	31	21	14
"slr0477"	1	0	43	28	11	24	21	24	35	35	34	20	17
"slr0479"	1	0	31	18	13	13	5	15	12	17	22	9	16
"slr0480"	1	0	107	68	67	64	63	54	74	70	67	61	69
"slr0482"	1	0	17	13	6	14	8	13	11	12	8	9	10
"slr0483"	1	0	31	39	36	29	29	32	39	25	24	21	34
"slr0484"	1	0	135	123	89	136	92	95	108	94	102	123	105
"slr0487"	1	0	32	14	12	14	21	10	14	12	12	15	14
"slr0488"	1	0	25	23	42	46	31	12	6	11	6	8	7
"slr0489"	1	0	78	42	45	59	55	36	71	67	70	46	60
"slr0491"	1	0	17	16	5	13	14	2	22	18	26	19	29
"slr0492"	1	0	44	11	12	8	8	7	18	12	24	24	20
"slr0493"	1	0	19	8	16	3	8	12	15	10	9	6	13
"slr0495"	1	0	31	11	18	12	10	15	15	14	12	13	15
"slr0496"	1	0	25	21	21	29	24	27	19	14	13	9	12
"slr0498"	1	0	10	9	10	3	9	3	6	3	4	5	6
"slr0500"	1	0	20	20	9	13	19	22	13	11	14	18	16
"slr0502"	1	0	40	29	23	36	34	29	35	47	47	50	30
"slr0503"	1	0	52	36	30	35	41	40	32	36	31	34	35
"slr0505"	1	0	36	9	15	9	13	12	12	7	17	17	14
"slr0506"	1	0	83	70	63	53	55	70	73	83	72	78	83
"slr0509"	1	0	25	18	16	20	15	23	23	15	18	32	32
"slr0510"	1	0	77	43	48	48	54	36	32	34	35	28	25
"slr0511"	1	0	3	0	0	1	1	0	0	2	0	2	0
"slr0513"	1	0	63	46	20	36	27	27	23	26	27	30	28
"slr0514"	1	0	45	54	32	52	53	34	22	32	25	25	28
"slr0516"	1	0	21	14	5	8	11	10	10	19	21	14	13
"slr0517"	1	0	33	3	10	8	5	10	25	23	19	10	17
"slr0518"	1	0	47	26	18	25	28	24	25	29	18	20	34
"slr0519"	1	0	3	5	5	4	0	8	3	6	9	4	6
"slr0520"	1	0	22	25	28	15	25	20	21	16	9	21	14
"slr0521"	1	0	49	41	27	40	25	37	21	32	18	24	31
"slr0522"	1	0	71	67	46	68	57	71	83	92	76	78	75
"slr0523"	1	0	26	21	13	19	25	21	13	15	21	12	13
"slr0525"	1	0	59	41	40	32	39	42	44	47	53	57	51
"slr0526"	1	0	21	25	10	17	10	16	11	8	5	10	10
"slr0527"	1	0	26	12	12	12	4	15	12	10	20	14	18
"slr0528"	1	0	45	42	30	42	32	32	36	31	47	28	29
"slr0529"	1	0	33	11	14	14	21	18	19	19	20	16	15
"slr0530"	1	0	29	16	16	17	20	21	39	39	33	37	20
"slr0531"	1	0	18	12	7	13	13	13	8	12	11	10	8
"slr0533"	1	0	63	47	63	47	39	60	57	41	59	45	44
"slr0534"	1	0	152	105	88	123	101	105	118	128	137	135	124
"slr0535"	1	0	57	28	22	22	33	23	34	31	39	33	22
"slr0536"	1	0	82	53	57	57	44	47	62	73	67	85	76
"slr0537"	1	0	33	23	23	25	23	40	20	31	33	47	37
"slr0541"	1	0	7	4	5	6	3	2	6	8	5	7	8
"slr0542"	1	0	27	24	27	21	23	20	53	33	46	42	35
"slr0543"	1	0	63	40	23	32	34	25	44	54	54	65	48
"slr0544"	1	0	30	20	9	11	8	10	14	12	16	13	13
"slr0545"	1	0	49	14	21	16	19	22	24	20	22	17	19
"slr0546"	1	0	62	19	28	31	17	25	30	31	32	45	37
"slr0549"	1	0	41	34	37	20	23	21	47	56	55	47	42
"slr0550"	1	0	14	10	9	10	6	8	14	13	18	11	11
"slr0551"	1	0	120	78	69	79	68	66	55	79	113	129	126
"slr0552"	1	0	22	22	24	20	21	14	36	33	40	35	40
"slr0553"	1	0	28	13	19	9	18	17	17	16	19	18	13
"slr0554"	1	0	211	174	123	164	150	151	167	192	182	159	154
"slr0556"	1	0	34	11	13	12	12	12	10	5	14	13	19
"slr0557"	1	0	145	82	82	85	84	108	116	112	113	101	110
"slr0559"	1	0	48	65	42	56	53	43	89	69	70	70	67
"slr0565"	1	0	26	9	8	13	11	10	25	26	32	35	29
"slr0569"	1	0	81	49	48	46	42	45	56	53	57	70	50
"slr0572"	1	0	35	30	37	29	27	44	19	25	24	28	27
"slr0573"	1	0	37	23	23	23	28	20	17	16	18	12	19
"slr0574"	1	0	68	36	31	24	18	25	51	47	35	42	34
"slr0575"	1	0	19	5	10	8	3	7	16	15	14	16	14
"slr0579"	1	0	41	40	34	33	31	40	56	39	45	54	49
"slr0580"	1	0	34	13	6	15	15	13	20	18	9	22	20
"slr0581"	1	0	12	3	9	1	9	10	8	6	9	8	7
"slr0582"	1	0	9	9	9	8	5	22	32	25	19	24	18
"slr0583"	1	0	42	25	21	27	24	31	53	56	45	42	38
"slr0585"	1	0	88	54	53	58	46	73	91	88	89	90	83
"slr0586"	1	0	61	46	39	42	47	48	49	48	49	45	48
"slr0587"	1	0	4	0	0	1	3	1	4	3	3	4	2
"slr0588"	1	0	3	1	1	0	1	1	1	0	0	0	1
"slr0589"	1	0	14	5	4	3	4	4	12	10	17	14	13
"slr0590"	1	0	37	12	11	12	11	12	17	11	15	9	11
"slr0591"	1	0	63	73	34	48	77	52	61	54	50	60	51
"slr0592"	1	0	25	31	31	35	37	23	30	30	32	30	32
"slr0593"	1	0	34	21	9	19	16	16	25	15	17	17	24
"slr0594"	1	0	38	28	21	34	33	27	25	31	26	30	28
"slr0596"	1	0	34	10	5	17	20	12	26	28	26	25	31
"slr0597"	1	0	79	61	64	50	64	55	68	70	75	60	51
"slr0598"	1	0	18	13	12	16	13	6	6	6	5	5	11
"slr0599"	1	0	40	18	24	28	18	22	20	24	24	20	20
"slr0600"	1	0	43	43	39	42	40	24	40	34	33	40	29
"slr0601"	1	0	11	7	1	8	6	9	14	8	10	9	5
"slr0602"	1	0	11	4	8	5	6	2	6	9	7	4	3
"slr0603"	1	0	220	207	178	217	184	161	209	174	172	199	176
"slr0604"	1	0	163	130	119	119	110	124	135	146	118	129	116
"slr0605"	1	0	48	24	26	30	26	27	45	37	44	32	36
"slr0606"	1	0	29	12	30	12	15	13	34	45	25	33	32
"slr0607"	1	0	19	13	10	15	16	25	43	49	55	44	34
"slr0608"	1	0	46	38	29	37	26	30	31	32	31	32	31
"slr0609"	1	0	52	25	23	30	28	33	54	53	52	41	47
"slr0610"	1	0	14	19	16	20	15	23	11	6	8	10	3
"slr0611"	1	0	46	15	9	8	16	15	24	24	31	30	32
"slr0612"	1	0	38	17	15	15	19	20	22	14	24	21	23
"slr0613"	1	0	12	5	5	6	3	6	11	14	9	9	5
"slr0615"	1	0	56	32	27	32	22	29	31	23	39	26	35
"slr0616"	1	0	18	11	33	12	16	31	19	17	25	13	24
"slr0617"	1	0	18	3	3	5	6	2	6	4	7	8	5
"slr0618"	1	0	55	72	52	78	84	68	92	87	81	84	81
"slr0619"	1	0	38	20	18	12	16	12	23	29	25	19	22
"slr0623"	1	0	15	52	46	63	69	53	95	101	109	108	106
"slr0624"	1	0	21	1	4	5	11	5	13	14	10	9	15
"slr0625"	1	0	28	17	21	16	15	28	19	17	17	27	21
"slr0626"	1	0	63	29	36	26	41	27	27	33	33	39	37
"slr0628"	1	0	103	65	70	61	66	72	58	52	41	54	52
"slr0630"	1	0	40	67	71	58	53	38	24	22	24	30	35
"slr0633"	1	0	45	33	23	30	30	26	36	41	33	40	36
"slr0634"	1	0	47	21	14	18	20	13	18	16	15	18	29
"slr0635"	1	0	41	26	23	18	19	23	36	43	33	41	28
"slr0636"	1	0	21	39	52	48	55	43	25	18	18	24	19
"slr0637"	1	0	41	41	37	44	24	36	58	57	59	45	39
"slr0638"	1	0	26	21	13	16	14	12	23	24	21	22	31
"slr0639"	1	0	41	28	15	8	18	18	12	25	23	22	31
"slr0640"	1	0	44	45	22	32	23	26	15	12	17	15	14
"slr0642"	1	0	26	15	14	8	8	20	17	31	32	14	15
"slr0643"	1	0	32	19	16	16	18	9	9	15	17	10	21
"slr0644"	1	0	62	30	32	20	19	29	23	20	27	32	31
"slr0645"	1	0	55	50	41	60	52	43	52	51	62	48	50
"slr0646"	1	0	36	12	16	14	13	17	23	26	23	27	26
"slr0649"	1	0	110	72	72	67	91	63	86	119	107	112	92
"slr0650"	1	0	42	23	18	23	22	25	41	50	36	36	49
"slr0651"	1	0	25	9	6	8	9	8	14	11	14	14	15
"slr0652"	1	0	30	36	24	29	34	18	23	30	34	24	29
"slr0653"	1	0	233	105	146	135	124	106	110	115	119	147	132
"slr0654"	1	0	25	11	5	9	6	4	7	11	9	8	4
"slr0655"	1	0	40	27	19	20	17	16	26	24	17	29	23
"slr0656"	1	0	59	27	29	29	31	26	25	31	26	21	24
"slr0657"	1	0	63	34	40	38	40	31	37	47	42	48	37
"slr0658"	1	0	48	44	51	48	55	45	50	62	64	69	48
"slr0659"	1	0	90	50	45	61	49	52	65	75	71	66	78
"slr0661"	1	0	38	14	15	19	10	16	29	31	39	25	32
"slr0662"	1	0	93	67	71	64	74	104	110	115	102	96	101
"slr0664"	1	0	35	9	18	16	12	13	21	24	19	18	14
"slr0665"	1	0	132	167	125	145	147	161	170	173	155	172	192
"slr0666"	1	0	92	42	40	41	44	53	51	50	48	64	68
"slr0667"	1	0	43	10	23	26	16	14	28	22	20	24	24
"slr0668"	1	0	84	53	48	36	51	39	27	30	37	31	33
"slr0670"	1	0	40	25	28	24	29	37	49	46	52	48	33
"slr0675"	1	0	15	14	5	5	7	6	1	5	6	8	6
"slr0676"	1	0	40	26	16	21	19	23	29	28	29	35	29
"slr0677"	1	0	31	32	27	30	25	24	22	24	22	24	26
"slr0678"	1	0	16	39	44	45	31	15	7	13	13	6	10
"slr0679"	1	0	77	38	37	39	43	26	36	30	25	34	44
"slr0680"	1	0	21	4	12	15	13	3	11	9	5	6	6
"slr0681"	1	0	15	6	5	5	5	2	8	7	15	9	9
"slr0682"	1	0	44	10	13	10	22	15	21	27	22	22	16
"slr0686"	1	0	10	9	16	22	11	16	20	15	18	21	17
"slr0687"	1	0	98	53	69	70	58	81	58	40	50	57	55
"slr0688"	1	0	42	14	20	19	17	22	19	18	15	17	18
"slr0689"	1	0	40	18	20	27	23	19	18	26	24	28	20
"slr0692"	1	0	117	53	44	58	48	49	71	68	67	73	82
"slr0695"	1	0	31	19	20	16	19	20	24	23	24	29	24
"slr0697"	1	0	130	46	37	43	50	31	55	56	60	51	43
"slr0698"	1	0	37	36	44	39	42	29	22	29	18	22	22
"slr0699"	1	0	29	26	29	19	28	24	18	28	22	17	23
"slr0700"	1	0	19	11	4	12	12	11	4	4	2	7	4
"slr0701"	1	0	34	36	52	43	37	36	24	41	27	38	32
"slr0702"	1	0	38	22	16	19	29	17	23	30	26	29	29
"slr0707"	1	0	180	136	108	119	143	121	142	135	113	119	119
"slr0708"	1	0	51	19	20	21	31	23	42	35	56	43	43
"slr0709"	1	0	9	3	5	2	6	3	17	22	22	19	19
"slr0710"	1	0	70	69	66	70	73	56	59	61	62	58	55
"slr0711"	1	0	24	10	15	11	5	15	17	15	15	12	14
"slr0712"	1	0	8	9	6	6	5	6	2	6	2	2	3
"slr0713"	1	0	56	43	30	43	28	37	72	59	51	53	49
"slr0719"	1	0	39	16	17	8	15	9	25	25	18	25	19
"slr0721"	1	0	62	37	41	50	45	37	50	48	50	48	39
"slr0722"	1	0	13	4	1	6	7	2	8	6	11	8	5
"slr0723"	1	0	56	19	35	25	23	13	51	36	34	32	32
"slr0724"	1	0	31	26	18	25	30	12	15	18	25	15	28
"slr0725"	1	0	76	42	32	41	40	26	36	49	55	61	52
"slr0727"	1	0	136	89	83	98	81	135	213	166	160	141	136
"slr0728"	1	0	19	24	11	23	19	11	11	7	9	7	9
"slr0729"	1	0	12	4	11	9	8	4	34	35	28	32	33
"slr0730"	1	0	14	9	8	8	13	15	11	11	7	11	9
"slr0731"	1	0	72	43	41	51	57	37	59	46	44	58	53
"slr0732"	1	0	25	7	21	19	14	8	13	10	10	6	5
