# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78922\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-08T17:28:41', 2: 'MS-GF+_2019-01-08T18:10:00', 3: 'MS-GF+_2019-01-08T18:58:38', 4: 'MS-GF+_2019-01-08T19:48:14', 5: 'MS-GF+_2019-01-08T20:35:04', 6: 'MS-GF+_2019-01-08T22:04:53', 7: 'MS-GF+_2019-01-08T23:28:55', 8: 'MS-GF+_2019-01-09T00:55:37', 9: 'MS-GF+_2019-01-09T02:24:06', 10: 'MS-GF+_2019-01-09T03:41:04'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr2023"	1	0	28	12	8	12	10	27	27	34	41	39	32
"slr2024"	1	0	37	21	13	20	20	15	38	29	33	37	34
"slr2025"	1	0	5	7	3	6	2	2	3	3	0	1	4
"slr2026"	1	0	46	22	7	13	17	16	12	24	19	21	23
"slr2027"	1	0	23	14	16	13	21	13	23	16	20	31	9
"slr2030"	1	0	41	31	13	26	18	23	22	28	38	31	24
"slr2031"	1	0	69	36	23	42	41	44	39	22	41	39	45
"slr2032"	1	0	11	2	6	4	5	5	9	8	7	10	4
"slr2033"	1	0	18	32	35	36	36	25	17	18	20	19	16
"slr2034"	1	0	42	27	36	36	35	20	28	45	39	43	50
"slr2035"	1	0	45	22	27	23	20	20	21	21	25	24	26
"slr2036"	1	0	22	11	3	9	7	4	5	8	10	7	10
"slr2037"	1	0	58	45	32	32	31	29	50	44	58	51	55
"slr2038"	1	0	25	12	1	4	9	8	12	16	7	16	8
"slr2041"	1	0	19	4	7	4	9	7	10	6	14	10	7
"slr2042"	1	0	23	12	11	13	9	11	13	15	11	11	19
"slr2043"	1	0	27	17	15	17	31	19	24	21	14	25	32
"slr2044"	1	0	43	12	11	20	15	25	29	30	27	39	23
"slr2045"	1	0	8	18	17	19	14	14	4	13	10	8	9
"slr2046"	1	0	17	5	5	3	7	7	12	12	15	19	12
"slr2047"	1	0	60	40	25	23	32	23	24	20	35	31	32
"slr2048"	1	0	53	27	26	46	26	31	26	35	37	31	35
"slr2049"	1	0	49	76	60	60	63	78	95	91	91	86	93
"slr2051"	1	0	81	82	104	96	90	94	114	120	128	108	147
"slr2052"	1	0	28	20	18	16	16	15	22	24	25	25	24
"slr2053"	1	0	25	16	13	23	19	15	14	16	17	7	17
"slr2058"	1	0	220	127	118	148	131	117	112	115	112	138	127
"slr2059"	1	0	27	7	6	8	5	7	8	9	9	14	14
"slr2060"	1	0	69	18	32	24	29	29	50	57	43	51	57
"slr2062"	1	0	272	129	123	138	125	122	194	178	139	154	157
"slr2067"	1	0	36	86	111	110	103	141	403	407	436	516	507
"slr2070"	1	0	25	28	21	20	26	37	30	35	28	36	32
"slr2071"	1	0	20	12	6	18	14	17	21	6	22	21	14
"slr2072"	1	0	108	64	56	56	45	61	71	68	72	77	70
"slr2073"	1	0	15	9	7	7	7	5	29	28	25	37	33
"slr2074"	1	0	24	12	18	17	10	25	32	29	28	23	30
"slr2075"	1	0	16	44	28	34	55	19	31	34	56	96	89
"slr2076"	1	0	123	179	154	151	182	138	310	356	441	542	533
"slr2077"	1	0	123	85	68	71	62	100	77	88	83	88	83
"slr2078"	1	0	23	8	13	9	11	8	15	17	15	20	16
"slr2079"	1	0	27	24	15	24	22	20	21	20	25	20	25
"slr2080"	1	0	48	37	25	20	24	43	46	49	63	61	44
"slr2081"	1	0	36	15	8	24	16	17	23	27	25	25	28
"slr2082"	1	0	18	11	16	13	13	17	12	16	17	16	20
"slr2083"	1	0	5	2	3	4	4	3	3	5	5	5	4
"slr2084"	1	0	36	9	20	21	14	13	18	14	24	14	17
"slr2087"	1	0	51	19	23	21	31	20	15	26	22	33	26
"slr2088"	1	0	74	16	35	42	27	35	68	76	81	79	67
"slr2089"	1	0	55	31	20	25	27	32	50	59	62	55	68
"slr2092"	1	0	47	21	12	17	20	26	21	28	26	20	23
"slr2094"	1	0	74	120	114	126	99	134	185	186	190	166	187
"slr2096"	1	0	26	15	19	17	20	10	16	21	12	17	20
"slr2097"	1	0	45	63	66	52	65	54	31	30	32	33	33
"slr2098"	1	0	133	92	87	89	94	90	93	108	99	96	82
"slr2099"	1	0	44	39	38	39	31	27	33	27	29	11	29
"slr2100"	1	0	60	37	36	36	28	28	29	27	30	35	27
"slr2101"	1	0	7	5	6	6	3	4	5	3	3	3	2
"slr2102"	1	0	63	64	46	59	63	68	40	35	34	49	32
"slr2103"	1	0	38	46	28	53	50	44	35	50	49	42	44
"slr2104"	1	0	116	60	75	67	66	76	73	69	87	76	77
"slr2105"	1	0	53	31	41	34	35	37	27	33	28	28	31
"slr2107"	1	0	48	28	38	33	26	30	27	20	21	30	35
"slr2108"	1	0	68	42	42	41	50	44	31	56	38	36	37
"slr2110"	1	0	9	5	6	4	9	3	6	12	12	7	5
"slr2111"	1	0	16	19	16	14	16	13	6	5	3	2	8
"slr2112"	1	0	16	2	5	4	0	0	5	5	3	8	7
"slr2114"	1	0	51	54	46	45	53	44	22	31	24	30	25
"slr2115"	1	0	117	62	65	70	57	59	83	86	67	81	80
"slr2116"	1	0	66	38	40	35	25	54	37	38	23	29	37
"slr2117"	1	0	55	30	27	63	42	22	40	30	37	37	28
"slr2118"	1	0	82	62	66	68	53	79	43	51	43	52	43
"slr2119"	1	0	69	35	27	33	34	35	36	39	38	49	37
"slr2120"	1	0	26	12	30	19	22	8	14	20	15	20	18
"slr2121"	1	0	7	2	0	1	3	1	0	2	1	1	0
"slr2122"	1	0	25	15	12	13	11	28	26	23	34	25	34
"slr2123"	1	0	21	14	15	7	9	14	12	16	17	15	15
"slr2124"	1	0	9	6	5	9	8	4	11	8	7	8	8
"slr2125"	1	0	48	31	33	25	35	24	39	30	22	23	24
"slr2126"	1	0	75	67	54	77	54	43	60	44	46	55	57
"slr2127"	1	0	56	40	43	47	36	34	43	51	63	64	64
"slr2128"	1	0	25	5	3	6	12	5	7	9	17	6	7
"slr2130"	1	0	34	12	15	19	17	13	24	26	21	25	21
"slr2131"	1	0	66	43	29	36	41	31	44	39	38	42	32
"slr2132"	1	0	75	22	24	26	21	20	36	30	37	42	34
"slr2135"	1	0	10	4	6	1	3	13	8	2	7	7	7
"slr2136"	1	0	66	34	46	27	38	48	74	61	77	85	77
"slr2141"	1	0	71	58	56	60	49	34	39	37	45	35	40
"slr2143"	1	0	35	37	23	32	23	16	11	21	19	14	14
"slr2144"	1	0	32	24	15	17	20	18	34	30	28	38	29
"slr5005"	1	0	256	140	144	120	147	130	160	169	139	161	124
"slr5010"	1	0	12	0	1	0	0	3	1	3	4	8	4
"slr5012"	1	0	53	47	41	40	39	40	34	34	35	45	34
"slr5013"	1	0	77	44	32	38	40	43	39	48	46	42	54
"slr5016"	1	0	60	20	18	25	15	24	23	30	24	26	29
"slr5017"	1	0	12	14	14	15	18	6	8	12	8	11	8
"slr5018"	1	0	13	16	12	17	15	16	9	8	15	11	6
"slr5021"	1	0	28	11	10	14	12	10	25	7	15	12	21
"slr5022"	1	0	42	19	17	17	14	24	23	28	37	31	18
"slr5023"	1	0	80	50	32	44	42	50	50	47	45	42	54
"slr5024"	1	0	37	19	18	20	12	14	13	22	17	14	13
"slr5029"	1	0	31	5	4	3	5	4	12	15	7	18	11
"slr5037"	1	0	30	34	26	40	38	44	36	28	34	28	27
"slr5038"	1	0	18	9	18	20	17	22	16	23	20	21	26
"slr5040"	1	0	10	1	1	2	2	0	1	5	4	1	3
"slr5051"	1	0	37	27	18	16	22	24	19	19	21	19	18
"slr5053"	1	0	12	2	1	2	2	3	4	6	2	3	3
"slr5054"	1	0	59	27	18	26	21	21	42	47	43	56	47
"slr5055"	1	0	64	26	33	22	27	10	23	45	24	22	41
"slr5056"	1	0	44	27	28	21	26	27	29	26	18	23	25
"slr5058"	1	0	87	40	24	64	41	32	43	41	43	43	40
"slr5071"	1	0	24	18	15	14	10	13	14	12	21	19	20
"slr5073"	1	0	10	17	9	16	13	18	5	4	5	3	3
"slr5077"	1	0	14	1	4	6	4	1	7	11	14	4	11
"slr5078"	1	0	45	23	24	28	27	40	28	27	33	28	21
"slr5082"	1	0	7	1	0	0	3	0	0	5	3	2	2
"slr5085"	1	0	16	9	6	6	3	7	6	10	9	4	10
"slr5087"	1	0	30	22	21	16	10	15	18	15	13	10	14
"slr5088"	1	0	28	14	4	11	14	12	16	16	13	18	19
"slr5093"	1	0	70	43	29	26	37	31	39	38	47	44	31
"slr5101"	1	0	52	36	29	43	41	10	22	23	33	33	30
"slr5102"	1	0	28	24	40	42	38	36	18	15	13	14	11
"slr5105"	1	0	1	0	0	1	0	0	0	0	0	0	0
"slr5110"	1	0	34	29	26	30	21	25	20	23	22	20	22
"slr5111"	1	0	26	24	21	26	16	17	23	28	22	25	28
"slr5112"	1	0	92	75	53	57	45	55	47	49	41	56	64
"slr5115"	1	0	67	37	36	46	33	28	31	27	25	24	18
"slr5116"	1	0	9	2	2	0	2	0	2	5	3	3	2
"slr5118"	1	0	22	6	6	7	2	3	4	2	8	11	5
"slr5119"	1	0	20	6	2	4	6	5	12	13	11	9	9
"slr5124"	1	0	9	0	1	0	1	0	6	9	6	4	9
"slr5126"	1	0	38	42	26	53	43	25	41	30	34	33	38
"slr5127"	1	0	47	30	28	43	26	28	39	32	32	32	19
"slr6001"	1	0	161	90	89	94	110	88	96	93	107	111	104
"slr6031"	1	0	135	71	59	61	55	52	61	57	72	64	75
"slr6033"	1	0	110	72	69	85	87	70	74	93	55	89	69
"slr6034"	1	0	4	0	0	0	0	0	4	3	3	4	1
"slr6037"	1	0	2	2	6	3	7	5	1	1	5	6	3
"slr6038"	1	0	13	2	2	3	2	5	13	8	7	10	12
"slr6039"	1	0	1	0	1	0	0	1	0	0	0	0	1
"slr6040"	1	0	17	4	1	2	2	4	7	7	5	11	7
"slr6041"	1	0	1	0	0	0	0	0	1	0	2	2	0
"slr6042"	1	0	75	41	36	31	54	37	31	32	27	33	36
"slr6043"	1	0	76	25	34	37	27	38	27	43	36	31	43
"slr6044"	1	0	9	2	4	5	3	7	4	7	11	11	19
"slr6045"	1	0	17	12	11	12	10	9	19	12	21	21	17
"slr6047"	1	0	328	205	161	177	208	170	224	224	214	217	221
"slr6049"	1	0	27	9	9	6	8	11	11	8	9	11	11
"slr6050"	1	0	310	201	179	189	198	206	187	213	226	227	181
"slr6051"	1	0	26	16	17	12	20	24	26	20	14	17	16
"slr6056"	1	0	23	4	7	5	4	3	8	9	13	13	9
"slr6057"	1	0	49	34	29	34	37	23	48	39	39	38	28
"slr6058"	1	0	17	5	2	5	3	2	7	9	10	15	10
"slr6090"	1	0	177	106	97	111	95	102	116	110	119	107	106
"slr6091"	1	0	78	50	30	62	50	47	53	68	56	53	73
"slr6094"	1	0	23	6	5	9	4	9	9	9	11	12	6
"slr6095"	1	0	107	69	67	65	77	70	57	64	88	73	80
"slr6096"	1	0	119	63	47	51	44	52	75	66	61	62	61
"slr6097"	1	0	109	56	49	56	53	74	56	74	77	72	60
"slr6100"	1	0	29	18	16	15	14	18	18	16	23	22	12
"slr6101"	1	0	13	13	12	9	10	8	4	11	7	5	6
"slr6102"	1	0	235	145	158	144	165	151	138	164	140	155	167
"slr6103"	1	0	70	23	24	30	22	31	28	34	32	36	32
"slr6104"	1	0	35	11	15	22	14	13	19	21	14	16	13
"slr6106"	1	0	105	51	40	38	53	64	74	78	70	68	63
"slr6107"	1	0	11	4	3	2	3	3	7	2	5	4	6
"slr6108"	1	0	87	48	36	35	49	67	65	45	46	57	44
"slr6110"	1	0	44	14	13	9	24	17	28	15	18	25	27
"slr7005"	1	0	21	2	2	1	2	0	8	7	2	8	3
"slr7010"	1	0	129	84	79	76	104	87	80	81	73	78	81
"slr7011"	1	0	192	110	99	120	99	108	106	98	109	94	113
"slr7012"	1	0	64	38	37	37	40	41	63	58	48	47	46
"slr7013"	1	0	34	21	20	28	24	18	17	16	18	15	16
"slr7014"	1	0	35	31	33	21	24	27	15	19	20	22	15
"slr7015"	1	0	53	34	46	37	35	28	48	57	42	43	41
"slr7016"	1	0	83	39	31	38	33	40	35	32	30	30	36
"slr7023"	1	0	96	52	43	41	55	49	42	47	47	34	58
"slr7024"	1	0	155	102	113	82	97	102	106	88	108	106	113
"slr7025"	1	0	52	39	48	54	46	64	33	44	46	46	44
"slr7026"	1	0	39	20	21	19	16	27	31	30	31	33	30
"slr7032"	1	0	27	19	11	15	11	17	15	7	8	14	12
"slr7037"	1	0	160	86	75	92	85	81	84	85	94	88	96
"slr7041"	1	0	12	16	8	15	15	13	13	12	14	14	11
"slr7049"	1	0	73	88	60	67	77	85	88	85	76	85	88
"slr7052"	1	0	14	5	7	10	10	11	13	20	25	30	29
"slr7054"	1	0	64	41	33	53	48	36	37	35	54	48	52
"slr7057"	1	0	95	50	42	35	35	42	32	30	30	28	42
"slr7058"	1	0	40	14	19	23	14	9	32	29	25	31	32
"slr7059"	1	0	46	30	31	24	21	33	32	21	33	22	32
"slr7060"	1	0	88	74	58	55	66	50	67	55	77	55	63
"slr7061"	1	0	56	56	55	44	41	40	33	34	35	41	51
"slr7068"	1	0	53	25	20	20	28	35	41	42	40	39	37
"slr7071"	1	0	60	27	32	36	32	18	31	31	17	37	22
"slr7073"	1	0	22	6	5	8	8	9	10	8	9	9	4
"slr7076"	1	0	24	10	5	9	14	9	5	9	9	9	6
"slr7080"	1	0	47	24	18	19	16	24	17	26	17	20	20
"slr7081"	1	0	97	100	84	89	94	84	85	77	75	82	73
"slr7082"	1	0	70	48	55	53	54	50	49	62	46	62	42
"slr7083"	1	0	47	36	31	36	38	29	27	29	26	36	28
"slr7088"	1	0	16	3	8	5	6	6	3	3	3	4	5
"slr7091"	1	0	11	11	12	15	8	8	2	2	7	9	2
"slr7092"	1	0	79	28	24	19	30	33	49	46	41	61	57
"slr7094"	1	0	8	11	9	6	10	9	18	19	13	15	6
"slr7095"	1	0	24	10	7	12	5	8	6	10	8	11	15
"slr7096"	1	0	22	34	41	34	33	30	20	22	14	24	23
"slr7097"	1	0	35	9	18	18	22	15	16	10	11	16	8
"slr7098"	1	0	36	10	13	10	9	18	26	16	21	19	23
"slr7099"	1	0	34	13	6	14	9	11	22	28	27	18	21
"slr7100"	1	0	57	65	69	67	61	53	81	74	78	76	84
"slr7101"	1	0	13	28	30	14	19	19	19	14	20	15	18
"slr7102"	1	0	68	26	27	29	23	35	30	14	24	20	26
"slr8014"	1	0	16	10	4	6	1	7	10	8	3	5	11
"slr8015"	1	0	30	12	3	9	9	16	11	6	7	10	9
"slr8016"	1	0	98	69	40	75	73	37	59	61	43	40	66
"slr8021"	1	0	33	26	17	11	17	15	12	12	10	15	10
"slr8022"	1	0	9	2	4	3	1	2	14	4	7	4	5
"slr8023"	1	0	51	26	30	31	34	24	56	51	51	38	49
"slr8026"	1	0	51	28	29	31	29	31	21	22	17	32	26
"slr8029"	1	0	67	25	22	25	32	29	31	21	18	34	35
"slr8030"	1	0	55	40	45	38	31	44	30	37	39	36	42
"slr8036"	1	0	41	33	20	18	12	18	12	27	10	22	14
"slr8037"	1	0	47	21	27	19	25	15	32	31	39	36	28
"slr8038"	1	0	152	91	93	95	89	95	98	99	86	88	70
"slr8044"	1	0	57	45	44	43	46	24	37	39	42	31	40
"slr9002"	1	0	26	19	16	28	27	21	25	19	16	17	13
"slr9003"	1	0	239	146	114	118	121	120	114	115	133	129	126
"slr9101"	1	0	133	106	80	95	112	105	97	73	84	89	82
"slr9102"	1	0	32	17	16	16	11	13	18	20	23	23	19
"slr9201"	1	0	20	5	7	3	2	5	17	14	15	17	17
"slr9203"	1	0	60	33	26	27	34	19	33	32	38	24	26
"sml0001"	1	0	2	0	0	0	0	0	0	0	1	0	1
"sml0002"	1	0	1	0	0	0	0	0	0	0	0	1	0
"sml0003"	1	0	1	0	0	0	0	0	0	0	0	1	0
"sml0004"	1	0	1	0	0	0	0	0	0	1	0	0	0
"sml0005"	1	0	1	0	2	0	0	1	0	0	0	2	0
"sml0006"	1	0	65	59	45	54	71	52	62	61	74	74	57
"sml0007"	1	0	6	0	1	1	1	1	1	1	1	2	3
"sml0008"	1	0	1	1	1	2	2	1	2	2	2	3	2
"sml0009"	1	0	3	0	0	0	0	0	1	2	1	2	3
"sml0010"	1	0	18	13	14	14	7	18	28	45	26	22	37
"sml0011"	1	0	33	40	44	38	35	38	23	22	22	22	19
"sml0012"	1	0	10	14	12	4	10	25	7	9	4	11	6
"sml0013"	1	0	4	8	5	7	3	7	6	10	2	3	4
"smr0001"	1	0	2	1	0	1	1	0	1	0	1	0	0
"smr0003"	1	0	1	0	0	2	0	0	0	0	0	0	0
"smr0005"	1	0	3	0	1	0	1	0	2	3	3	3	3
"smr0006"	1	0	2	1	1	2	2	2	4	5	8	9	9
"smr0007"	1	0	7	21	32	31	12	34	8	9	6	9	7
"smr0008"	1	0	1	3	8	4	6	5	3	0	2	1	2
"smr0010"	1	0	2	0	0	0	0	0	1	2	0	0	1
"smr0011"	1	0	65	35	34	39	30	39	30	27	21	35	30
"smr0012"	1	0	31	23	10	14	23	10	19	12	13	21	21
"smr0013"	1	0	7	12	2	5	6	6	16	27	22	24	24
"smr0014"	1	0	15	21	23	22	27	12	10	11	16	12	11
"smr0015"	1	0	10	7	4	2	1	0	3	1	3	5	3
"ssl0020"	1	0	4	9	2	4	6	8	13	10	8	8	10
"ssl0090"	1	0	40	56	42	40	27	57	71	72	64	59	47
"ssl0105"	1	0	23	8	8	5	10	7	7	6	9	4	13
"ssl0109"	1	0	24	19	14	12	19	18	16	17	20	19	18
"ssl0172"	1	0	19	25	12	27	28	17	13	18	15	16	10
"ssl0241"	1	0	46	16	22	29	19	17	13	24	17	21	16
"ssl0242"	1	0	15	58	63	46	55	65	29	22	27	40	25
"ssl0258"	1	0	44	21	34	24	36	32	32	36	31	32	38
"ssl0259"	1	0	4	3	3	3	3	1	4	1	4	3	2
"ssl0294"	1	0	9	6	6	4	6	6	8	7	9	9	9
"ssl0296"	1	0	8	1	1	2	2	1	4	3	4	3	1
"ssl0312"	1	0	34	20	18	17	21	23	15	24	20	23	17
"ssl0318"	1	0	7	1	3	5	2	3	4	6	10	2	4
"ssl0323"	1	0	9	5	5	3	8	3	5	1	6	1	4
"ssl0331"	1	0	19	10	19	13	8	18	16	20	12	12	15
"ssl0352"	1	0	12	32	23	24	33	19	64	72	51	41	31
"ssl0353"	1	0	8	2	8	7	3	1	9	1	4	8	1
"ssl0385"	1	0	21	19	14	13	12	18	12	9	11	13	16
"ssl0410"	1	0	28	13	11	15	13	22	12	10	4	8	8
"ssl0426"	1	0	18	4	11	5	9	4	13	9	12	14	13
"ssl0431"	1	0	28	26	25	19	21	22	24	19	21	14	20
"ssl0438"	1	0	29	9	9	12	8	9	9	9	7	5	16
"ssl0452"	1	0	16	11	13	11	12	19	31	22	16	23	14
"ssl0453"	1	0	9	8	2	3	3	2	7	8	10	2	6
"ssl0461"	1	0	15	7	4	3	7	2	15	21	20	26	23
"ssl0467"	1	0	34	37	25	29	19	24	31	29	27	32	26
"ssl0483"	1	0	4	4	0	6	3	3	2	1	2	0	1
"ssl0511"	1	0	24	10	16	12	12	26	14	13	14	10	17
"ssl0546"	1	0	56	43	41	36	48	53	81	62	83	92	76
"ssl0563"	1	0	28	49	95	74	69	87	145	123	121	145	164
"ssl0564"	1	0	15	5	5	8	7	7	6	5	6	5	9
"ssl0601"	1	0	60	36	33	50	51	29	44	37	43	52	50
"ssl0606"	1	0	2	1	1	0	0	2	0	1	0	0	1
"ssl0707"	1	0	28	47	34	33	55	20	64	53	92	130	148
"ssl0738"	1	0	4	1	1	0	1	0	0	0	1	0	2
"ssl0739"	1	0	24	8	15	15	11	3	9	12	7	6	5
"ssl0750"	1	0	14	6	11	6	8	8	6	9	10	8	8
"ssl0769"	1	0	12	0	3	3	3	2	2	4	3	3	4
"ssl0787"	1	0	12	4	2	3	0	8	6	6	9	12	5
"ssl0788"	1	0	9	3	3	7	9	5	5	4	3	1	3
"ssl0832"	1	0	13	15	12	13	17	21	6	12	6	14	12
"ssl0900"	1	0	3	0	0	4	1	2	0	1	0	2	1
"ssl1004"	1	0	9	2	4	7	8	8	4	3	3	4	7
"ssl1045"	1	0	27	13	17	15	11	10	7	6	7	11	16
"ssl1046"	1	0	7	2	3	1	4	1	2	2	3	4	1
"ssl1047"	1	0	13	13	5	6	3	11	0	2	5	2	5
"ssl1255"	1	0	15	8	5	10	13	7	14	19	15	8	18
"ssl1263"	1	0	3	0	0	0	0	0	1	1	0	1	0
"ssl1277"	1	0	8	16	10	11	8	17	5	5	14	9	9
"ssl1300"	1	0	22	11	10	9	12	5	16	10	11	10	14
"ssl1326"	1	0	49	69	61	54	50	57	37	42	29	42	46
"ssl1328"	1	0	19	9	8	4	8	10	7	8	8	6	8
"ssl1376"	1	0	4	2	4	1	1	2	0	0	0	1	0
"ssl1377"	1	0	20	5	6	4	9	2	9	5	7	6	5
"ssl1378"	1	0	6	2	1	2	1	3	4	4	10	8	12
"ssl1417"	1	0	5	4	2	1	5	1	1	3	1	3	1
"ssl1426"	1	0	69	41	61	49	37	42	45	31	35	31	37
"ssl1464"	1	0	9	3	4	8	8	6	2	3	4	2	2
"ssl1493"	1	0	15	8	3	1	2	3	8	1	7	5	7
"ssl1498"	1	0	17	22	25	14	26	24	20	20	32	17	22
"ssl1507"	1	0	15	23	18	21	13	21	12	9	11	16	14
"ssl1520"	1	0	5	3	5	7	4	3	3	4	1	2	0
"ssl1533"	1	0	9	3	11	5	5	4	10	14	7	14	8
"ssl1552"	1	0	14	5	8	12	8	4	5	13	7	11	5
"ssl1577"	1	0	32	23	24	30	26	22	28	32	30	26	20
"ssl1633"	1	0	5	5	3	5	4	6	11	7	11	11	12
"ssl1690"	1	0	17	6	11	12	12	12	32	37	26	21	21
"ssl1707"	1	0	9	4	5	3	4	4	10	8	7	9	6
"ssl1762"	1	0	18	15	11	11	2	11	12	13	7	11	8
"ssl1784"	1	0	66	36	45	29	33	28	30	38	33	31	37
"ssl1792"	1	0	20	13	13	8	12	2	5	12	10	11	8
"ssl1807"	1	0	34	46	36	35	32	49	18	32	14	21	20
"ssl1911"	1	0	29	60	60	62	41	26	26	35	27	23	39
"ssl1918"	1	0	22	11	11	19	11	8	12	24	23	15	16
"ssl1920"	1	0	24	3	1	4	5	7	11	7	9	7	11
"ssl1922"	1	0	32	13	8	8	10	16	13	10	13	12	10
"ssl1923"	1	0	7	3	4	1	7	1	5	5	4	3	4
"ssl1972"	1	0	15	18	11	11	18	5	15	18	26	12	7
"ssl2009"	1	0	15	14	17	15	12	13	14	15	18	17	11
"ssl2064"	1	0	49	31	38	49	38	46	41	36	38	31	37
"ssl2065"	1	0	3	0	0	1	1	0	0	0	1	0	0
"ssl2069"	1	0	7	1	2	0	0	3	2	3	1	1	2
"ssl2084"	1	0	9	27	24	21	20	50	29	39	45	36	38
"ssl2100"	1	0	14	4	7	4	4	8	2	4	6	3	2
"ssl2138"	1	0	4	3	4	2	6	4	10	9	15	16	20
"ssl2148"	1	0	4	6	2	3	1	4	1	1	1	0	0
"ssl2153"	1	0	8	2	2	5	3	4	2	3	1	1	8
"ssl2162"	1	0	13	12	6	6	14	11	10	13	13	7	10
"ssl2233"	1	0	80	28	47	39	41	25	74	68	68	67	71
"ssl2245"	1	0	5	5	8	6	7	1	11	9	7	8	9
"ssl2250"	1	0	4	22	25	28	29	22	12	19	16	20	20
"ssl2296"	1	0	8	10	16	8	10	13	20	20	14	25	28
"ssl2380"	1	0	3	0	1	0	0	1	0	1	0	1	1
"ssl2384"	1	0	2	18	19	25	26	19	8	8	10	3	9
"ssl2420"	1	0	14	9	13	17	17	12	4	6	5	9	10
"ssl2471"	1	0	7	5	9	3	4	2	8	3	3	2	2
"ssl2501"	1	0	30	34	30	46	37	34	34	39	35	36	34
"ssl2502"	1	0	27	18	9	19	12	18	15	19	17	11	9
"ssl2507"	1	0	32	10	12	18	20	7	14	17	18	11	12
"ssl2542"	1	0	6	6	6	8	5	3	1	2	0	5	0
"ssl2559"	1	0	11	8	11	2	12	6	3	5	2	6	4
"ssl2595"	1	0	20	3	8	1	4	13	15	9	14	15	17
"ssl2598"	1	0	5	1	5	2	3	8	3	3	6	1	1
"ssl2615"	1	0	2	3	3	1	0	6	0	0	0	0	0
"ssl2648"	1	0	31	10	11	12	18	15	18	16	16	20	15
"ssl2653"	1	0	1	0	1	2	0	1	0	0	0	1	0
"ssl2667"	1	0	14	8	1	5	8	8	37	43	37	50	37
"ssl2717"	1	0	8	4	5	6	9	4	12	6	8	8	9
"ssl2733"	1	0	23	10	16	14	10	10	9	14	17	14	18
"ssl2749"	1	0	9	5	4	4	2	1	4	7	5	3	2
"ssl2781"	1	0	16	34	18	29	29	18	29	26	23	26	21
"ssl2789"	1	0	30	63	52	76	63	64	57	56	73	65	58
"ssl2807"	1	0	8	6	3	7	8	2	1	2	2	1	5
"ssl2814"	1	0	11	2	8	5	5	1	11	13	16	7	9
"ssl2823"	1	0	12	3	6	5	6	8	5	5	5	7	5
"ssl2874"	1	0	19	11	10	8	12	11	30	28	35	22	20
"ssl2891"	1	0	18	19	11	14	7	8	17	15	18	19	12
"ssl2920"	1	0	28	19	17	20	17	14	13	9	10	20	17
"ssl2921"	1	0	19	2	4	6	8	6	12	9	4	9	9
"ssl2922"	1	0	8	6	3	4	12	3	9	10	9	10	6
"ssl2923"	1	0	18	3	0	4	4	3	8	7	9	3	6
"ssl2971"	1	0	3	1	0	0	1	0	3	4	4	2	2
"ssl2982"	1	0	21	10	13	8	14	14	16	21	25	33	26
"ssl2996"	1	0	25	15	13	15	10	10	10	9	7	18	15
"ssl2999"	1	0	18	11	12	12	23	11	14	9	8	11	12
"ssl3044"	1	0	27	10	8	10	8	13	15	15	8	10	8
"ssl3076"	1	0	28	9	18	8	16	7	4	8	6	11	7
"ssl3093"	1	0	25	110	103	148	162	108	183	199	200	226	235
"ssl3127"	1	0	8	2	4	4	5	3	7	4	4	5	5
"ssl3142"	1	0	42	10	15	15	17	15	26	19	11	20	20
"ssl3177"	1	0	30	15	15	17	14	18	33	16	27	28	20
"ssl3222"	1	0	9	2	2	1	4	3	8	7	5	9	4
"ssl3291"	1	0	4	3	3	4	5	4	3	6	3	4	3
"ssl3297"	1	0	7	4	1	1	2	1	3	1	3	3	3
"ssl3335"	1	0	16	8	3	12	7	5	10	11	8	4	7
"ssl3342"	1	0	16	12	6	11	7	5	5	5	7	5	5
"ssl3364"	1	0	11	20	11	8	19	40	22	29	33	43	42
"ssl3379"	1	0	19	29	23	31	29	22	10	8	14	10	10
"ssl3382"	1	0	17	22	27	24	26	6	9	7	8	15	19
"ssl3383"	1	0	7	0	0	1	1	0	4	3	3	3	3
"ssl3389"	1	0	11	0	2	1	2	4	6	5	7	7	3
"ssl3410"	1	0	2	0	0	0	0	0	0	1	0	0	1
"ssl3432"	1	0	44	16	13	15	17	17	20	30	19	28	28
"ssl3436"	1	0	27	23	19	20	22	15	15	20	26	33	33
"ssl3437"	1	0	39	10	9	9	13	18	18	17	18	22	14
"ssl3441"	1	0	28	26	16	31	31	16	19	20	21	22	22
"ssl3445"	1	0	43	70	30	56	61	41	38	34	36	34	34
"ssl3446"	1	0	5	1	0	0	0	0	1	0	3	0	0
"ssl3451"	1	0	6	3	4	3	5	7	8	6	4	5	4
"ssl3549"	1	0	29	28	23	28	40	39	19	26	17	19	21
