# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project41745\fs-IDMer_0-71-41787\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-05T22:59:50', 2: 'MS-GF+_2019-01-06T09:31:45', 3: 'MS-GF+_2019-01-06T10:13:29', 4: 'MS-GF+_2019-01-06T10:58:19', 5: 'MS-GF+_2019-01-06T11:44:39', 6: 'MS-GF+_2019-01-06T13:08:17', 7: 'MS-GF+_2019-01-06T14:31:32', 8: 'MS-GF+_2019-01-06T15:56:55', 9: 'MS-GF+_2019-01-06T17:17:30', 10: 'MS-GF+_2019-01-06T18:32:53'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"ssl1498"	1	0	18	24	21	25	14	26	20	20	32	17	22
"ssl1507"	1	0	14	20	23	18	20	13	12	9	11	16	13
"ssl1520"	1	0	5	3	3	6	6	4	4	4	1	2	0
"ssl1533"	1	0	9	4	3	11	5	5	10	14	7	14	8
"ssl1552"	1	0	14	4	5	8	12	8	5	13	7	11	5
"ssl1577"	1	0	33	24	30	26	33	27	29	33	30	26	21
"ssl1633"	1	0	5	6	5	3	5	4	11	7	11	11	12
"ssl1690"	1	0	20	22	8	16	14	17	32	39	27	25	26
"ssl1707"	1	0	9	4	4	5	3	4	10	8	7	9	6
"ssl1762"	1	0	18	11	14	11	10	2	12	13	7	11	8
"ssl1784"	1	0	66	28	35	42	29	34	30	37	31	31	38
"ssl1792"	1	0	20	2	13	13	8	12	5	12	10	11	8
"ssl1807"	1	0	33	51	46	37	33	32	18	34	13	21	20
"ssl1911"	1	0	29	26	59	60	63	41	26	34	27	23	39
"ssl1918"	1	0	22	8	11	10	19	11	12	24	21	15	16
"ssl1920"	1	0	24	7	3	1	4	5	11	7	9	7	11
"ssl1922"	1	0	33	17	13	8	8	10	13	10	13	13	11
"ssl1923"	1	0	7	1	3	4	1	7	5	5	4	3	4
"ssl1972"	1	0	15	5	18	11	11	18	15	18	26	12	7
"ssl2009"	1	0	15	12	14	17	15	12	14	15	18	17	11
"ssl2064"	1	0	50	46	32	38	49	39	41	36	39	31	36
"ssl2065"	1	0	3	0	0	0	1	1	0	0	1	0	0
"ssl2069"	1	0	7	3	1	2	0	0	2	3	1	1	2
"ssl2084"	1	0	9	49	27	24	23	20	29	39	45	37	37
"ssl2100"	1	0	14	8	4	7	4	3	1	4	6	3	2
"ssl2138"	1	0	4	4	3	4	2	6	10	9	15	16	20
"ssl2148"	1	0	4	4	6	2	4	1	1	1	1	0	0
"ssl2153"	1	0	9	6	6	10	7	7	2	3	1	1	8
"ssl2162"	1	0	13	10	11	6	6	14	10	13	13	7	10
"ssl2233"	1	0	80	25	29	48	39	41	74	67	69	66	72
"ssl2245"	1	0	5	1	5	8	6	7	11	9	7	8	9
"ssl2250"	1	0	4	22	23	25	27	28	13	19	16	20	20
"ssl2296"	1	0	9	14	11	16	8	9	20	20	14	26	29
"ssl2380"	1	0	3	1	0	1	0	0	0	1	0	1	1
"ssl2384"	1	0	2	21	21	19	25	25	8	8	10	3	9
"ssl2420"	1	0	14	12	9	12	17	17	4	6	5	8	9
"ssl2471"	1	0	7	2	5	9	3	4	7	3	4	2	2
"ssl2501"	1	0	30	34	34	30	45	37	35	38	35	36	33
"ssl2502"	1	0	30	34	37	19	26	25	18	25	24	17	26
"ssl2507"	1	0	32	7	10	12	18	18	14	16	18	11	12
"ssl2542"	1	0	8	4	11	11	13	6	2	4	2	5	0
"ssl2559"	1	0	11	6	8	11	2	11	3	5	2	6	5
"ssl2595"	1	0	20	13	3	8	1	4	15	9	14	15	17
"ssl2598"	1	0	5	8	1	4	2	3	3	3	6	1	1
"ssl2615"	1	0	2	6	3	3	1	0	0	0	0	0	0
"ssl2648"	1	0	31	14	10	11	11	18	18	17	16	20	15
"ssl2653"	1	0	1	1	1	1	2	0	0	0	0	1	0
"ssl2667"	1	0	14	8	8	1	5	8	37	43	37	50	37
"ssl2717"	1	0	8	4	4	5	6	9	12	6	8	8	9
"ssl2733"	1	0	23	10	10	16	13	10	8	14	17	14	18
"ssl2749"	1	0	9	1	5	4	5	2	3	7	5	3	2
"ssl2781"	1	0	16	18	32	18	28	28	29	26	23	26	20
"ssl2789"	1	0	29	63	63	51	78	65	56	56	71	66	57
"ssl2807"	1	0	8	2	6	3	7	8	1	2	2	1	5
"ssl2814"	1	0	11	1	2	8	5	5	11	13	16	7	9
"ssl2823"	1	0	12	8	3	4	6	6	5	5	5	7	5
"ssl2874"	1	0	19	11	10	10	8	12	30	28	35	22	20
"ssl2891"	1	0	18	8	19	11	14	7	17	15	18	20	12
"ssl2920"	1	0	28	15	18	18	20	17	13	9	11	21	18
"ssl2921"	1	0	21	6	2	7	6	10	13	9	4	9	10
"ssl2922"	1	0	8	3	5	3	4	12	9	10	9	11	6
"ssl2923"	1	0	18	3	3	0	4	4	8	7	8	3	6
"ssl2971"	1	0	3	0	1	0	0	1	3	4	3	2	2
"ssl2982"	1	0	22	14	10	13	8	14	16	22	26	33	26
"ssl2996"	1	0	29	11	17	16	15	11	11	9	7	18	17
"ssl2999"	1	0	18	11	12	12	12	23	13	9	7	11	12
"ssl3044"	1	0	28	14	10	8	10	8	15	15	8	10	8
"ssl3076"	1	0	35	12	14	22	15	26	7	10	8	16	8
"ssl3093"	1	0	25	108	110	104	147	161	184	199	199	226	235
"ssl3127"	1	0	8	3	2	4	4	4	7	4	4	5	5
"ssl3142"	1	0	45	16	12	16	16	19	26	19	11	20	19
"ssl3177"	1	0	30	18	15	15	16	14	33	17	27	27	20
"ssl3222"	1	0	9	3	2	2	1	4	8	7	5	9	4
"ssl3291"	1	0	4	4	3	3	4	5	3	6	3	4	3
"ssl3297"	1	0	7	1	4	1	1	2	3	1	3	3	3
"ssl3335"	1	0	16	5	8	3	12	7	10	11	8	4	7
"ssl3342"	1	0	17	9	16	8	12	11	5	8	9	8	7
"ssl3364"	1	0	11	40	20	11	8	20	22	29	33	43	42
"ssl3379"	1	0	19	20	29	23	29	29	9	8	14	10	10
"ssl3382"	1	0	17	6	21	27	24	26	9	7	8	15	19
"ssl3383"	1	0	7	0	0	0	1	1	4	3	3	3	3
"ssl3389"	1	0	11	4	0	2	1	2	6	5	7	7	3
"ssl3410"	1	0	2	0	0	0	0	0	0	1	0	0	1
"ssl3432"	1	0	49	20	16	16	18	18	21	32	19	29	31
"ssl3436"	1	0	27	15	23	19	19	23	14	19	26	32	33
"ssl3437"	1	0	47	30	13	14	16	15	25	26	20	29	17
"ssl3441"	1	0	28	16	25	16	29	31	20	20	21	22	22
"ssl3445"	1	0	46	44	74	32	57	63	40	34	38	35	33
"ssl3446"	1	0	5	0	1	0	0	0	1	0	3	0	0
"ssl3451"	1	0	6	7	3	4	3	5	8	6	4	5	4
"ssl3549"	1	0	31	39	29	21	28	41	19	26	18	20	21
"ssl3573"	1	0	9	19	18	15	24	17	6	9	5	6	4
"ssl3580"	1	0	4	1	0	2	1	3	1	0	0	4	2
"ssl3615"	1	0	30	17	20	10	11	16	41	24	23	33	30
"ssl3649"	1	0	23	1	4	0	2	5	7	5	11	4	7
"ssl3692"	1	0	9	4	9	7	8	4	2	4	3	4	5
"ssl3712"	1	0	45	26	27	27	27	25	41	45	33	33	35
"ssl3719"	1	0	38	55	61	49	59	61	42	33	31	38	32
"ssl3769"	1	0	4	1	4	2	4	5	3	3	3	6	1
"ssl3803"	1	0	1	0	1	0	0	0	0	0	0	0	0
"ssl3829"	1	0	12	7	5	7	4	7	17	17	15	7	10
"ssl5001"	1	0	23	25	27	17	18	21	10	13	6	15	15
"ssl5008"	1	0	8	6	17	8	7	15	4	9	9	5	8
"ssl5015"	1	0	27	22	22	23	20	24	46	37	39	43	42
"ssl5025"	1	0	13	6	12	3	6	6	6	6	10	8	3
"ssl5027"	1	0	21	3	3	2	2	5	6	3	3	8	5
"ssl5031"	1	0	1	0	1	0	0	3	0	1	0	0	1
"ssl5039"	1	0	20	5	2	5	7	7	21	20	16	13	16
"ssl5045"	1	0	13	7	9	9	13	11	6	11	7	6	8
"ssl5064"	1	0	24	11	10	10	12	7	17	10	16	7	12
"ssl5065"	1	0	38	10	12	7	13	9	14	16	15	13	15
"ssl5068"	1	0	7	3	3	5	3	5	0	1	2	1	3
"ssl5070"	1	0	49	54	30	33	26	31	31	31	38	35	36
"ssl5091"	1	0	10	1	4	2	2	1	3	2	0	4	4
"ssl5095"	1	0	15	3	3	7	4	5	14	12	11	10	11
"ssl5096"	1	0	18	11	5	6	1	3	4	4	6	6	5
"ssl5098"	1	0	6	3	0	4	3	1	7	1	0	2	2
"ssl5099"	1	0	19	10	14	8	7	6	5	18	6	15	15
"ssl5100"	1	0	28	18	17	15	15	22	8	5	13	9	16
"ssl5103"	1	0	17	6	17	10	10	12	8	7	9	9	8
"ssl5108"	1	0	9	7	8	15	14	9	4	5	6	4	5
"ssl5113"	1	0	28	8	17	10	11	18	15	9	13	7	9
"ssl5114"	1	0	35	39	32	36	45	36	18	17	16	13	17
"ssl5125"	1	0	23	3	2	4	2	8	4	7	9	7	6
"ssl5129"	1	0	21	30	36	21	31	30	22	25	26	25	26
"ssl6035"	1	0	17	1	5	2	4	6	4	7	3	5	5
"ssl6061"	1	0	14	3	3	4	2	5	1	4	4	4	4
"ssl6092"	1	0	33	22	32	15	22	31	9	18	15	14	12
"ssl7004"	1	0	31	14	18	7	19	12	21	20	14	12	29
"ssl7007"	1	0	2	1	1	0	0	1	0	0	1	0	0
"ssl7019"	1	0	21	5	5	13	11	10	10	10	12	14	12
"ssl7020"	1	0	18	20	13	20	16	11	12	8	5	14	5
"ssl7021"	1	0	25	6	6	6	2	4	9	8	10	7	10
"ssl7022"	1	0	27	34	44	26	41	36	14	28	21	25	16
"ssl7038"	1	0	15	5	8	2	7	1	9	4	5	4	7
"ssl7039"	1	0	42	18	23	19	23	20	21	15	25	16	10
"ssl7042"	1	0	26	9	15	27	29	17	12	12	8	11	11
"ssl7045"	1	0	12	4	4	3	3	6	6	3	4	2	3
"ssl7046"	1	0	6	3	4	2	1	10	1	1	1	3	2
"ssl7051"	1	0	6	1	3	1	3	2	2	4	1	3	4
"ssl7053"	1	0	32	22	35	36	25	32	16	14	13	20	17
"ssl7074"	1	0	33	13	15	11	17	20	25	23	26	32	23
"ssl8003"	1	0	37	13	33	20	24	31	28	24	17	21	15
"ssl8005"	1	0	16	3	3	5	2	2	3	10	14	6	4
"ssl8008"	1	0	7	5	4	1	3	7	4	10	6	4	4
"ssl8010"	1	0	20	7	3	4	1	3	5	6	5	4	7
"ssl8024"	1	0	2	4	0	1	1	0	7	3	2	5	4
"ssl8028"	1	0	3	0	0	0	0	0	1	3	1	1	1
"ssl8039"	1	0	15	12	7	8	5	11	14	14	16	15	14
"ssl8041"	1	0	4	3	1	3	2	3	2	0	2	1	1
"ssl9001"	1	0	40	19	20	13	24	14	33	16	16	13	18
"ssr0102"	1	0	7	5	4	1	4	8	8	4	6	9	6
"ssr0109"	1	0	16	3	4	7	4	3	11	6	5	4	7
"ssr0256"	1	0	7	0	0	0	0	0	3	7	1	2	2
"ssr0330"	1	0	10	7	15	9	7	8	6	4	4	6	5
"ssr0332"	1	0	34	26	29	25	30	25	6	16	15	25	15
"ssr0335"	1	0	25	9	22	28	13	13	28	21	15	17	13
"ssr0390"	1	0	1	0	0	1	0	0	0	2	0	1	1
"ssr0482"	1	0	63	57	29	53	40	52	46	46	45	53	40
"ssr0511"	1	0	4	5	1	2	1	2	2	3	4	3	3
"ssr0515"	1	0	12	19	17	23	19	12	12	11	22	10	22
"ssr0550"	1	0	3	0	1	0	0	1	1	2	1	0	1
"ssr0657"	1	0	8	5	4	3	4	5	3	3	3	5	3
"ssr0663"	1	0	13	2	10	4	6	6	1	10	9	3	5
"ssr0680"	1	0	47	35	28	22	30	26	27	29	24	21	18
"ssr0692"	1	0	18	7	7	11	12	9	10	9	9	11	11
"ssr0693"	1	0	15	5	3	6	10	6	15	7	14	9	12
"ssr0706"	1	0	5	1	1	0	1	0	2	0	1	1	4
"ssr0755"	1	0	9	6	2	2	6	4	2	3	2	4	2
"ssr0756"	1	0	8	0	4	1	2	3	1	2	7	7	3
"ssr0757"	1	0	26	29	20	11	11	19	28	21	24	25	25
"ssr0759"	1	0	46	31	39	29	25	32	18	27	17	16	23
"ssr0761"	1	0	11	8	9	8	12	6	8	10	8	11	7
"ssr0817"	1	0	21	4	4	3	4	5	6	7	3	6	2
"ssr0854"	1	0	17	22	34	20	24	23	20	19	18	18	18
"ssr0871"	1	0	2	0	0	0	0	0	3	0	0	1	1
"ssr1038"	1	0	8	23	18	14	16	16	8	12	11	7	12
"ssr1041"	1	0	3	1	2	1	1	3	1	1	1	4	3
"ssr1049"	1	0	16	8	12	4	3	2	3	6	6	9	11
"ssr1114"	1	0	23	22	22	16	18	25	17	20	22	14	20
"ssr1155"	1	0	5	3	2	2	2	2	3	4	5	7	5
"ssr1169"	1	0	2	0	0	1	0	0	0	0	0	0	1
"ssr1175"	1	0	3	1	0	0	0	1	1	1	0	4	2
"ssr1176"	1	0	2	0	0	0	0	0	3	3	1	1	2
"ssr1238"	1	0	54	44	58	63	77	49	29	28	24	29	38
"ssr1251"	1	0	20	23	28	26	30	28	43	47	29	43	34
"ssr1256"	1	0	12	13	15	8	10	21	21	16	14	16	11
"ssr1258"	1	0	10	5	4	4	3	8	10	5	12	23	13
"ssr1260"	1	0	45	24	17	21	28	20	23	32	30	31	24
"ssr1274"	1	0	14	2	3	2	0	4	6	5	6	8	4
"ssr1375"	1	0	3	0	0	0	0	1	1	1	2	1	1
"ssr1386"	1	0	4	2	4	3	5	2	2	2	1	1	1
"ssr1391"	1	0	9	1	4	2	3	3	5	5	9	10	4
"ssr1398"	1	0	63	40	60	33	37	42	44	34	32	47	44
"ssr1399"	1	0	55	35	48	42	49	48	51	41	43	47	59
"ssr1407"	1	0	8	7	5	4	3	4	2	2	1	5	2
"ssr1425"	1	0	5	34	19	24	29	21	29	23	21	21	13
"ssr1473"	1	0	28	17	9	13	17	11	15	15	16	19	14
"ssr1480"	1	0	29	22	20	22	33	29	104	101	154	126	73
"ssr1499"	1	0	12	2	4	5	4	4	3	0	4	5	6
"ssr1513"	1	0	9	5	1	3	0	0	1	2	2	1	4
"ssr1527"	1	0	15	4	5	6	4	8	3	4	2	11	2
"ssr1528"	1	0	25	20	30	23	30	34	50	51	40	35	26
"ssr1552"	1	0	26	17	16	8	10	8	13	18	16	15	5
"ssr1558"	1	0	5	1	0	1	6	1	5	3	2	1	2
"ssr1562"	1	0	16	23	25	16	26	21	32	25	23	33	33
"ssr1600"	1	0	14	6	2	4	4	5	10	15	9	13	11
"ssr1604"	1	0	51	20	38	23	37	47	23	26	24	20	25
"ssr1698"	1	0	10	9	7	6	9	4	9	7	7	4	4
"ssr1720"	1	0	9	4	0	0	1	1	5	3	2	5	5
"ssr1736"	1	0	42	19	16	17	14	14	12	14	13	15	14
"ssr1765"	1	0	12	5	4	7	1	4	7	12	10	8	4
"ssr1766"	1	0	43	19	17	30	28	20	15	14	11	20	12
"ssr1768"	1	0	5	0	0	0	0	1	1	6	1	1	5
"ssr1789"	1	0	8	6	9	5	12	6	3	6	6	4	8
"ssr1853"	1	0	24	14	22	19	19	16	20	24	22	26	25
"ssr1951"	1	0	12	7	3	5	5	7	8	4	7	9	6
"ssr1966"	1	0	4	3	5	6	7	3	2	3	3	9	5
"ssr2009"	1	0	43	23	34	23	27	27	22	14	21	22	22
"ssr2016"	1	0	25	5	10	8	9	6	13	10	10	15	11
"ssr2047"	1	0	29	22	21	22	21	22	26	24	26	20	26
"ssr2049"	1	0	25	20	27	17	24	15	27	20	21	14	16
"ssr2060"	1	0	8	4	3	3	7	2	1	5	1	4	2
"ssr2061"	1	0	26	15	11	31	24	22	75	78	66	52	42
"ssr2062"	1	0	19	29	27	26	28	24	31	30	34	35	32
"ssr2066"	1	0	31	21	19	12	18	34	19	11	12	13	15
"ssr2067"	1	0	1	0	0	0	0	0	0	0	0	0	1
"ssr2078"	1	0	6	1	0	0	0	1	2	2	2	2	2
"ssr2087"	1	0	8	2	2	3	3	3	1	2	0	1	2
"ssr2130"	1	0	6	1	0	0	1	1	1	1	0	1	3
"ssr2142"	1	0	3	0	0	0	1	0	0	0	1	1	0
"ssr2153"	1	0	9	8	4	3	3	4	6	5	7	5	5
"ssr2194"	1	0	4	3	3	3	7	3	4	4	7	0	1
"ssr2201"	1	0	14	16	14	10	17	10	2	10	6	9	10
"ssr2227"	1	0	54	54	57	41	51	56	29	50	45	36	34
"ssr2254"	1	0	35	17	38	30	25	33	22	14	18	15	25
"ssr2317"	1	0	14	5	5	12	10	5	7	5	7	4	4
"ssr2318"	1	0	24	9	9	4	8	5	5	12	10	4	5
"ssr2333"	1	0	10	3	2	0	5	4	7	7	2	6	3
"ssr2340"	1	0	6	4	2	3	3	2	5	4	6	8	9
"ssr2377"	1	0	3	0	2	2	0	1	0	3	2	1	3
"ssr2406"	1	0	6	2	6	3	0	4	1	1	4	3	0
"ssr2422"	1	0	14	28	19	17	24	12	17	10	14	14	10
"ssr2439"	1	0	6	3	4	0	2	2	5	5	2	3	6
"ssr2549"	1	0	3	1	1	0	0	1	0	1	1	0	2
"ssr2551"	1	0	19	12	14	7	12	6	18	17	6	16	17
"ssr2553"	1	0	11	27	18	13	13	12	3	2	2	5	4
"ssr2554"	1	0	48	26	36	29	32	38	37	47	49	37	44
"ssr2595"	1	0	7	5	6	1	5	7	2	2	6	2	1
"ssr2615"	1	0	19	15	14	6	11	7	12	9	11	10	7
"ssr2699"	1	0	10	2	4	5	2	5	7	9	8	11	15
"ssr2708"	1	0	5	2	6	5	5	3	12	14	10	9	11
"ssr2710"	1	0	9	12	8	6	3	9	5	2	0	3	2
"ssr2711"	1	0	11	6	3	6	10	6	5	4	10	5	8
"ssr2723"	1	0	7	2	0	3	2	2	6	7	1	5	4
"ssr2754"	1	0	5	0	3	0	0	1	2	2	1	1	0
"ssr2755"	1	0	34	26	11	15	11	18	11	16	14	20	18
"ssr2781"	1	0	9	1	1	2	3	2	2	4	4	3	4
"ssr2784"	1	0	7	2	5	7	7	3	1	0	3	2	1
"ssr2787"	1	0	39	28	20	23	30	25	32	31	23	23	29
"ssr2799"	1	0	40	25	33	44	50	49	25	25	25	44	27
"ssr2802"	1	0	5	3	0	1	3	1	5	4	6	0	0
"ssr2803"	1	0	31	31	14	22	24	23	21	23	18	11	19
"ssr2806"	1	0	5	2	1	2	0	1	0	3	0	0	1
"ssr2831"	1	0	15	16	14	21	17	21	18	15	27	20	20
"ssr2843"	1	0	34	22	28	18	24	30	33	29	30	31	32
"ssr2848"	1	0	35	24	15	17	18	18	21	24	17	19	20
"ssr2857"	1	0	4	1	2	4	1	3	15	8	9	9	4
"ssr2898"	1	0	15	3	3	2	3	2	7	6	6	5	5
"ssr2899"	1	0	4	2	3	0	3	2	3	3	1	0	6
"ssr2912"	1	0	8	3	4	5	4	3	4	3	3	4	7
"ssr2962"	1	0	9	9	10	6	7	5	3	4	8	11	7
"ssr2972"	1	0	14	9	7	9	14	10	7	12	7	9	7
"ssr2975"	1	0	55	28	18	15	20	21	20	22	24	21	26
"ssr2998"	1	0	34	13	11	12	19	14	31	25	31	33	26
"ssr3000"	1	0	9	10	6	8	4	4	14	12	13	14	9
"ssr3122"	1	0	5	9	10	10	12	21	9	9	15	12	13
"ssr3129"	1	0	16	32	46	23	50	46	25	24	24	29	40
"ssr3154"	1	0	27	9	7	6	12	7	19	25	23	23	17
"ssr3159"	1	0	24	10	16	10	17	14	17	13	17	13	17
"ssr3184"	1	0	1	0	0	0	0	0	0	0	0	1	0
"ssr3188"	1	0	14	10	11	6	9	11	19	15	15	13	12
"ssr3189"	1	0	58	34	34	35	47	30	26	17	28	30	19
"ssr3300"	1	0	4	0	1	1	1	1	0	0	0	0	0
"ssr3304"	1	0	18	6	8	5	6	8	17	16	14	10	12
"ssr3307"	1	0	5	0	2	3	3	7	2	3	1	3	3
"ssr3341"	1	0	14	9	8	14	13	10	17	16	13	17	22
"ssr3383"	1	0	42	55	46	59	39	49	53	83	76	102	98
"ssr3402"	1	0	7	10	20	13	14	23	11	16	11	13	14
"ssr3409"	1	0	8	1	3	7	1	3	1	2	1	4	3
"ssr3410"	1	0	4	0	0	1	0	0	2	2	3	0	0
"ssr3451"	1	0	4	3	4	6	6	4	12	12	11	10	14
"ssr3452"	1	0	20	4	13	8	4	10	12	6	8	6	5
"ssr3465"	1	0	6	4	5	6	4	5	2	4	4	4	2
"ssr3467"	1	0	10	7	12	7	7	13	7	9	11	7	8
"ssr3532"	1	0	18	13	13	9	13	20	8	13	16	16	13
"ssr3550"	1	0	16	5	8	8	6	7	23	12	19	15	16
"ssr3570"	1	0	24	17	24	28	17	14	12	11	17	10	12
"ssr3571"	1	0	13	11	15	19	14	18	9	6	8	9	8
"ssr3572"	1	0	39	19	24	17	22	17	23	24	18	20	20
"ssr3588"	1	0	2	0	1	0	0	0	2	4	1	1	3
"ssr3589"	1	0	15	7	2	5	4	5	9	10	4	4	1
"ssr5009"	1	0	20	9	12	5	16	11	8	9	9	5	13
"ssr5011"	1	0	23	12	26	38	41	27	6	11	9	4	8
"ssr5019"	1	0	12	5	1	1	3	5	10	5	10	6	5
"ssr5020"	1	0	68	24	35	16	26	20	27	19	14	10	24
"ssr5092"	1	0	9	0	0	1	2	2	1	4	2	2	2
"ssr5106"	1	0	21	5	5	8	8	11	1	5	8	7	2
"ssr5117"	1	0	27	37	29	30	24	35	12	12	12	20	16
"ssr5120"	1	0	12	5	15	7	14	7	7	7	9	8	6
"ssr6002"	1	0	7	3	0	2	0	0	5	1	5	3	9
"ssr6003"	1	0	5	1	1	1	4	2	3	1	1	1	0
"ssr6030"	1	0	2	2	0	5	0	0	1	0	2	1	0
"ssr6032"	1	0	6	2	4	2	4	9	3	2	1	1	0
"ssr6046"	1	0	5	1	0	2	1	1	0	0	1	3	2
"ssr6048"	1	0	17	27	23	18	13	12	27	22	45	32	21
"ssr6062"	1	0	3	0	0	0	0	1	2	2	1	2	2
"ssr6089"	1	0	4	0	0	0	1	0	2	0	2	0	1
"ssr6099"	1	0	34	35	28	37	38	32	22	24	28	22	25
"ssr7017"	1	0	23	22	7	10	6	14	8	7	10	4	9
"ssr7035"	1	0	7	0	1	0	0	2	3	4	4	1	2
"ssr7036"	1	0	14	3	15	21	31	18	5	6	13	4	7
"ssr7040"	1	0	6	4	3	6	6	6	2	1	3	2	3
"ssr7072"	1	0	55	40	31	24	32	29	43	44	41	51	34
"ssr7079"	1	0	23	20	23	20	19	13	7	8	5	9	8
"ssr7084"	1	0	16	6	4	4	8	5	14	8	5	18	19
"ssr7093"	1	0	35	25	25	27	26	32	20	28	25	30	29
"ssr8013"	1	0	13	11	15	16	12	17	5	6	6	6	7
"ssr8047"	1	0	14	3	5	6	2	7	9	4	6	5	7
"ssr9004"	1	0	26	8	7	7	10	10	5	3	8	6	6
"ssr9005"	1	0	21	19	48	35	44	53	27	21	22	27	20
"ssr9202"	1	0	13	0	9	9	7	5	8	11	9	6	10
